customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
5406-KGRMX,3.9,0.0389,0.0253,0.0783,0.0139,Low,24.55,294.6,71,Two year,Electronic check,0,6162,Manual payment method | Electronic check payment | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6732-VAILE,3.9,0.0388,0.0339,0.0352,0.0565,Low,85.95,1031.4,70,Two year,Credit card (automatic),0,6163,Paperless billing | High charge ($86/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4718-WXBGI,3.9,0.0393,0.0255,0.0634,0.0376,Low,91.95,1103.4,72,Two year,Credit card (automatic),0,6164,Paperless billing | High charge ($92/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1837-YQUCE,3.9,0.0393,0.0323,0.0381,0.0587,Low,58.35,700.2,70,Two year,Bank transfer (automatic),0,6165,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1172-VIYBP,3.9,0.039,0.0281,0.0522,0.0465,Low,69.7,836.4,53,Two year,Bank transfer (automatic),0,6166,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6698-OXETB,3.9,0.0395,0.0285,0.0478,0.0542,Low,20.4,244.8,11,Two year,Mailed check,0,6167,Manual payment method | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5915-ANOEI,3.9,0.0388,0.028,0.0676,0.0228,Low,79.15,949.8,70,Two year,Mailed check,0,6168,Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6823-SIDFQ,3.9,0.039,0.0302,0.0154,0.0965,Low,18.25,219.0,28,One year,Credit card (automatic),0,6169,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2812-REYAT,3.9,0.0392,0.033,0.0401,0.0534,Low,20.05,240.6,49,One year,Bank transfer (automatic),0,6170,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5057-RKGLH,3.9,0.0391,0.0274,0.0525,0.0482,Low,20.35,244.2,9,Two year,Mailed check,0,6171,Manual payment method | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8430-TWCBX,3.9,0.0389,0.034,0.0434,0.0443,Low,20.7,248.4,49,One year,Credit card (automatic),0,6172,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0019-GFNTW,3.9,0.0389,0.0316,0.0565,0.0309,Low,45.05,540.6,56,Two year,Bank transfer (automatic),0,6173,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9489-JMTTN,3.9,0.0393,0.0259,0.0654,0.034,Low,89.75,1077.0,72,Two year,Credit card (automatic),0,6174,High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0969-RGKCU,3.9,0.0387,0.0318,0.0349,0.0617,Low,19.8,237.6,37,One year,Credit card (automatic),0,6175,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5324-KTGCG,3.9,0.0386,0.0397,0.05,0.019,Low,20.85,250.2,71,One year,Electronic check,0,6176,Manual payment method | Electronic check payment | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6980-CDGFC,3.9,0.0386,0.0337,0.057,0.0232,Low,20.85,250.2,67,One year,Bank transfer (automatic),0,6177,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5266-PFRQK,3.9,0.0388,0.0339,0.0469,0.0392,Low,20.85,250.2,52,One year,Credit card (automatic),0,6178,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4632-PAOYU,3.9,0.0389,0.0355,0.0224,0.0721,Low,19.95,239.4,22,One year,Mailed check,0,6179,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3533-UVMOM,3.9,0.0391,0.0314,0.0618,0.0241,Low,70.95,851.4,68,Two year,Bank transfer (automatic),0,6180,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4896-CPRPF,3.9,0.0388,0.0227,0.0708,0.0312,Low,25.45,305.4,35,Two year,Bank transfer (automatic),0,6181,Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5458-CQJTA,3.9,0.0392,0.0302,0.0578,0.034,Low,74.8,897.6,65,Two year,Bank transfer (automatic),1,6182,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0224-NIJLP,3.9,0.039,0.0269,0.0517,0.0501,Low,20.15,241.8,8,Two year,Mailed check,0,6183,Manual payment method | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3796-ENZGF,3.9,0.0394,0.0308,0.0532,0.0402,Low,67.25,807.0,63,Two year,Mailed check,0,6184,Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8181-YHCMF,3.9,0.0386,0.0303,0.047,0.0467,Low,60.3,723.6,68,Two year,Credit card (automatic),0,6185,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3500-NSDOA,3.9,0.0386,0.0309,0.0567,0.0304,Low,70.8,849.6,68,Two year,Credit card (automatic),0,6186,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2661-GKBTK,3.8,0.0376,0.0288,0.0541,0.0349,Low,76.95,923.4,60,Two year,Bank transfer (automatic),0,6187,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2251-PYLPB,3.8,0.0384,0.0266,0.0656,0.0271,Low,79.55,954.6,72,Two year,Credit card (automatic),0,6188,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6248-TKCQV,3.8,0.0379,0.0302,0.0495,0.04,Low,80.6,967.2,70,Two year,Bank transfer (automatic),0,6189,Paperless billing | High charge ($81/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9451-WLYRI,3.8,0.0377,0.0284,0.0517,0.0398,Low,19.05,228.6,53,One year,Credit card (automatic),0,6190,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9227-UAQFT,3.8,0.038,0.0245,0.0476,0.0576,Low,19.75,237.0,16,Two year,Mailed check,0,6191,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2892-GESUL,3.8,0.0375,0.0221,0.0592,0.0436,Low,19.35,232.2,18,Two year,Mailed check,0,6192,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1084-MNSMJ,3.8,0.0384,0.0304,0.0484,0.0434,Low,85.5,1026.0,51,Two year,Credit card (automatic),0,6193,High charge ($86/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2845-KDHVX,3.8,0.0381,0.029,0.0544,0.0364,Low,68.3,819.6,64,Two year,Mailed check,0,6194,Manual payment method | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0556-FJEGU,3.8,0.0382,0.0276,0.0551,0.0392,Low,70.1,841.2,58,Two year,Bank transfer (automatic),0,6195,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7216-KAOID,3.8,0.0382,0.0319,0.0408,0.0499,Low,19.5,234.0,41,One year,Bank transfer (automatic),0,6196,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7301-ABVAD,3.8,0.038,0.0275,0.0472,0.0504,Low,86.6,1039.2,72,Two year,Bank transfer (automatic),0,6197,High charge ($87/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7860-UXCRM,3.8,0.0378,0.0239,0.0724,0.0207,Low,74.5,894.0,63,Two year,Credit card (automatic),0,6198,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0114-IGABW,3.8,0.0382,0.0288,0.0443,0.0526,Low,58.25,699.0,71,Two year,Bank transfer (automatic),0,6199,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6762-QVYJO,3.8,0.0381,0.0307,0.0457,0.0449,Low,59.75,717.0,58,Two year,Mailed check,0,6200,Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8717-VCTXJ,3.8,0.0383,0.0384,0.0212,0.0636,Low,19.55,234.6,42,One year,Mailed check,0,6201,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2511-ALLCS,3.8,0.0378,0.0227,0.0657,0.034,Low,24.3,291.6,35,Two year,Bank transfer (automatic),0,6202,Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5627-TVBPP,3.8,0.0385,0.0333,0.0279,0.0673,Low,20.1,241.2,35,One year,Credit card (automatic),0,6203,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5016-LIPDW,3.8,0.0381,0.0311,0.0615,0.0203,Low,19.4,232.8,57,One year,Mailed check,0,6204,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2235-EZAIK,3.8,0.0376,0.0213,0.0727,0.0259,Low,79.2,950.4,72,Two year,Credit card (automatic),0,6205,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1775-KWJKQ,3.8,0.0382,0.0248,0.0639,0.0331,Low,89.85,1078.2,72,Two year,Credit card (automatic),0,6206,High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1897-OKVMW,3.8,0.0377,0.028,0.0522,0.0403,Low,90.6,1087.2,64,Two year,Mailed check,0,6207,Manual payment method | Paperless billing | High charge ($91/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7473-ZBDSN,3.8,0.0382,0.0224,0.0539,0.0541,Low,18.8,225.6,14,Two year,Mailed check,0,6208,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2211-RMNHO,3.8,0.0384,0.0361,0.0381,0.0444,Low,85.3,1023.6,68,Two year,Bank transfer (automatic),0,6209,High charge ($85/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7408-OFWXJ,3.8,0.0384,0.0249,0.0642,0.0332,Low,89.8,1077.6,72,Two year,Credit card (automatic),0,6210,High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5214-CHIWJ,3.8,0.0377,0.034,0.0209,0.0721,Low,20.3,243.6,27,One year,Mailed check,0,6211,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7054-DMVAS,3.8,0.0382,0.0279,0.047,0.0506,Low,65.3,783.6,54,Two year,Bank transfer (automatic),0,6212,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0048-PIHNL,3.8,0.0383,0.0303,0.05,0.0407,Low,20.45,245.4,49,One year,Bank transfer (automatic),0,6213,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5322-ZSMZY,3.8,0.0378,0.0227,0.0679,0.0307,Low,25.75,309.0,31,Two year,Mailed check,0,6214,Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0621-CXBKL,3.8,0.0378,0.0179,0.0858,0.0156,Low,18.7,224.4,53,Two year,Mailed check,0,6215,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3544-FBCAS,3.8,0.0378,0.0264,0.0442,0.0568,Low,83.6,1003.2,72,Two year,Credit card (automatic),0,6216,Paperless billing | High charge ($84/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9500-WBGRP,3.8,0.0376,0.0187,0.0878,0.0092,Low,19.1,229.2,69,Two year,Mailed check,0,6217,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9801-NOSHQ,3.8,0.0378,0.0343,0.0215,0.0713,Low,19.8,237.6,23,One year,Mailed check,0,6218,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3638-VBZTA,3.8,0.0381,0.0282,0.0547,0.0383,Low,86.5,1038.0,68,Two year,Bank transfer (automatic),0,6219,Paperless billing | High charge ($86/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5181-OABFK,3.8,0.0379,0.0241,0.0671,0.0287,Low,61.3,735.6,56,Two year,Credit card (automatic),0,6220,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9110-HSGTV,3.8,0.0379,0.03,0.0503,0.0391,Low,82.45,989.4,69,Two year,Credit card (automatic),0,6221,Paperless billing | High charge ($82/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5451-MHQOF,3.8,0.0378,0.0387,0.0354,0.0391,Low,24.45,293.4,56,One year,Mailed check,0,6222,Manual payment method | Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4452-ROHMO,3.8,0.0383,0.0267,0.0414,0.0628,Low,19.6,235.2,15,Two year,Mailed check,0,6223,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0621-TSSMU,3.8,0.0384,0.0352,0.0473,0.0332,Low,19.95,239.4,56,One year,Credit card (automatic),0,6224,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0839-QNXME,3.8,0.0379,0.0471,0.0202,0.0415,Low,19.4,232.8,30,Two year,Credit card (automatic),0,6225,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4121-AGSIN,3.8,0.0384,0.0349,0.0388,0.0465,Low,24.5,294.0,58,One year,Credit card (automatic),0,6226,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9805-FILKB,3.7,0.0372,0.032,0.0384,0.0484,Low,20.2,242.4,46,One year,Bank transfer (automatic),0,6227,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8859-YSTWS,3.7,0.037,0.034,0.0363,0.0455,Low,19.95,239.4,48,One year,Bank transfer (automatic),0,6228,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3079-BCHLN,3.7,0.0366,0.034,0.0346,0.0463,Low,19.9,238.8,47,One year,Bank transfer (automatic),0,6229,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3084-DOWLE,3.7,0.037,0.0261,0.058,0.0331,Low,92.0,1104.0,72,Two year,Bank transfer (automatic),0,6230,High charge ($92/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1757-TCATG,3.7,0.037,0.0319,0.037,0.0495,Low,20.05,240.6,35,One year,Bank transfer (automatic),0,6231,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5063-IUOKK,3.7,0.0367,0.0262,0.0343,0.0664,Low,19.75,237.0,13,Two year,Mailed check,0,6232,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0839-JTCUD,3.7,0.0375,0.0308,0.0474,0.0394,Low,89.9,1078.8,66,Two year,Credit card (automatic),0,6233,High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3525-DVKFN,3.7,0.0369,0.0213,0.0488,0.058,Low,19.4,232.8,17,Two year,Mailed check,0,6234,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7157-SMCFK,3.7,0.0368,0.0192,0.0853,0.008,Low,19.75,237.0,61,Two year,Mailed check,0,6235,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5924-SNGKP,3.7,0.0371,0.0352,0.0196,0.068,Low,20.25,243.0,41,One year,Credit card (automatic),0,6236,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6625-IUTTT,3.7,0.0374,0.0322,0.0513,0.0295,Low,65.55,786.6,67,Two year,Bank transfer (automatic),0,6237,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1187-WILMM,3.7,0.0367,0.0286,0.0382,0.0545,Low,89.4,1072.8,63,Two year,Credit card (automatic),0,6238,Paperless billing | High charge ($89/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2162-FRZAA,3.7,0.0374,0.0304,0.0567,0.0259,Low,39.35,472.2,63,Two year,Bank transfer (automatic),0,6239,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8197-BFWVU,3.7,0.0367,0.0248,0.0587,0.0335,Low,93.25,1119.0,72,Two year,Bank transfer (automatic),0,6240,Paperless billing | High charge ($93/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0486-LGCCH,3.7,0.0367,0.0262,0.0483,0.0453,Low,19.65,235.8,11,Two year,Mailed check,0,6241,Manual payment method | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3985-HOYPM,3.7,0.0365,0.034,0.0129,0.0783,Low,19.4,232.8,26,One year,Mailed check,0,6242,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3050-RLLXC,3.7,0.0374,0.0244,0.0598,0.0361,Low,81.25,975.0,56,Two year,Credit card (automatic),0,6243,High charge ($81/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1293-HHSHJ,3.7,0.0373,0.034,0.0347,0.0491,Low,21.1,253.2,35,One year,Mailed check,0,6244,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6122-LJADA,3.7,0.0366,0.0303,0.0431,0.0425,Low,90.15,1081.8,70,Two year,Credit card (automatic),0,6245,Paperless billing | High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5876-QMYLD,3.7,0.0368,0.0328,0.0219,0.0688,Low,20.05,240.6,23,One year,Mailed check,0,6246,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5495-GPSRW,3.7,0.0373,0.027,0.0375,0.0627,Low,19.7,236.4,20,Two year,Mailed check,0,6247,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4716-MRVEN,3.7,0.0368,0.034,0.0209,0.0676,Low,20.0,240.0,29,One year,Mailed check,0,6248,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6223-DHJGV,3.7,0.0375,0.0384,0.0195,0.0622,Low,20.65,247.8,42,One year,Mailed check,0,6249,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0164-XAIRP,3.7,0.0372,0.0261,0.0379,0.0638,Low,19.55,234.6,24,Two year,Bank transfer (automatic),0,6250,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2925-VDZHY,3.7,0.0365,0.0237,0.059,0.0349,Low,88.7,1064.4,72,Two year,Credit card (automatic),0,6251,High charge ($89/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7162-WPHPM,3.7,0.0367,0.0238,0.0677,0.0224,Low,71.6,859.2,58,Two year,Credit card (automatic),0,6252,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5680-LQOGP,3.7,0.0371,0.03,0.0424,0.0468,Low,82.45,989.4,68,Two year,Credit card (automatic),0,6253,Paperless billing | High charge ($82/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1951-IEYXM,3.7,0.0371,0.0246,0.0566,0.0392,Low,90.6,1087.2,72,Two year,Credit card (automatic),0,6254,Paperless billing | High charge ($91/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9359-JANWS,3.7,0.0374,0.0242,0.0714,0.0195,Low,58.9,706.8,65,Two year,Credit card (automatic),0,6255,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4674-HGNUA,3.7,0.0368,0.0248,0.0587,0.0338,Low,89.9,1078.8,71,Two year,Credit card (automatic),0,6256,High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1231-YNDEK,3.7,0.0366,0.0196,0.0773,0.0181,Low,19.15,229.8,58,Two year,Bank transfer (automatic),0,6257,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5781-RFZRP,3.7,0.037,0.022,0.0679,0.028,Low,73.5,882.0,71,Two year,Credit card (automatic),0,6258,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5849-ASHZJ,3.7,0.0371,0.0319,0.02,0.0754,Low,20.05,240.6,27,One year,Credit card (automatic),0,6259,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9888-ZCUMM,3.7,0.0372,0.0311,0.0377,0.0517,Low,60.05,720.6,64,Two year,Bank transfer (automatic),0,6260,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3938-YFPXD,3.7,0.0365,0.0295,0.0421,0.0456,Low,84.3,1011.6,72,Two year,Credit card (automatic),0,6261,High charge ($84/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3470-OBUET,3.7,0.0367,0.023,0.0676,0.0244,Low,74.0,888.0,67,Two year,Credit card (automatic),0,6262,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7274-CGTOD,3.7,0.0367,0.0318,0.0481,0.0318,Low,43.7,524.4,62,Two year,Bank transfer (automatic),0,6263,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4538-WNTMJ,3.7,0.0374,0.0334,0.0382,0.0461,Low,24.95,299.4,46,One year,Mailed check,0,6264,Manual payment method | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6546-OPBBH,3.7,0.0372,0.0374,0.029,0.0488,Low,23.95,287.4,51,One year,Mailed check,0,6265,Manual payment method | Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0526-SXDJP,3.7,0.0375,0.0313,0.0605,0.0185,Low,42.1,505.2,72,Two year,Bank transfer (automatic),0,6266,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1716-LSAMB,3.7,0.0367,0.027,0.0583,0.0284,Low,54.65,655.8,45,Two year,Bank transfer (automatic),0,6267,Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8143-ETQTI,3.6,0.036,0.0239,0.0505,0.0445,Low,19.65,235.8,23,Two year,Mailed check,0,6268,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
